tau_cent,delta_x,delta_y
-39.72159721597216,0.3333175321925195,-0.02495840113738565
-39.72079720797208,0.33331973004853843,-0.02495871678709674
-39.719997199972,0.33332192784305503,-0.024959032440291712
-39.719197191971915,0.3333241255760495,-0.02495934809696937
-39.71839718397184,0.3333263232475199,-0.02495966375713002
-39.71759717597176,0.33332852085745857,-0.024959979420773465
-39.71679716797168,0.33333071840584894,-0.024960295087898876
-39.7159971599716,0.33333291589269076,-0.024960610758506696
-39.71519715197152,0.33333511331797494,-0.024960926432596592
-39.71439714397144,0.3333373106816859,-0.02496124211016784
-39.71359713597136,0.33333950798382617,-0.024961557791221
-39.71279712797128,0.3333417052243748,-0.024961873475754903
-39.7119971199712,0.333343902403336,-0.024962189163770382
-39.711197111971124,0.3333460995206885,-0.024962504855266077
-39.71039710397104,0.3333482965764347,-0.02496282055024268
-39.709597095970956,0.3333108612050011,-0.024960167934045013
-39.70879708797088,0.3333130565530278,-0.024960483507891956
-39.7079970799708,0.33335488737391783,-0.0249637676560531
-39.70719707197072,0.3333570841831386,-0.024964083364949874
-39.70639706397064,0.3333592809307071,-0.024964399077326088
-39.70559705597056,0.33336147761660606,-0.02496471479318091
-39.70479704797048,0.3333636742408419,-0.024965030512515196
-39.703997039970396,0.3333658708033931,-0.024965346235327784
-39.70319703197032,0.33336806730426827,-0.024965661961619673
-39.70239702397024,0.3333306158601381,-0.024963008055748803
-39.70159701597016,0.33337246012090915,-0.024966293424636993
-39.70079700797008,0.3333746564366664,-0.02496660916136259
-39.69999699997,0.3333371997661192,-0.02496395483038097
-39.69919699196992,0.3333790488830106,-0.024967240645246414
-39.69839698396984,0.33338124501358,-0.02496755639240414
-39.69759697596976,0.33338344108240636,-0.024967872143039
-39.696796967969675,0.3333856370894712,-0.024968187897149996
-39.695996959969605,0.33338783303478126,-0.024968503654738128
-39.69519695196952,0.3333900289183167,-0.02496881941580234
-39.69439694396944,0.33339222474006935,-0.024969135180342328
-39.69359693596936,0.333394420500035,-0.0249694509483582
-39.69279692796928,0.33339661619820204,-0.024969766719849518
-39.6919969199692,0.333398811834569,-0.024970082494816526
-39.691196911969115,0.33340100740912026,-0.02497039827325853
-39.69039690396904,0.33340320292184566,-0.024970714055175147
-39.68959689596896,0.33340539837274585,-0.024971029840566872
-39.68879688796888,0.3334075937618024,-0.02497134562943265
-39.6879968799688,0.33340978908901153,-0.02497166142177268
-39.68719687196872,0.3334119843543639,-0.024971977217586705
-39.68639686396864,0.3334141795578538,-0.02497229301687451
-39.68559685596856,0.33341637469946783,-0.0249726088196357
-39.68479684796848,0.3334185697792029,-0.02497292462587042
-39.6839968399684,0.33342076479704463,-0.02497324043557783
-39.683196831968324,0.3334229597529892,-0.024973556248758327
-39.68239682396824,0.33342515464703126,-0.024973872065411684
-39.681596815968156,0.33342734947914887,-0.02497418788553682
-39.68079680796808,0.33342954424935134,-0.02497450370913476
-39.679996799968,0.33343173895761624,-0.024974819536204174
-39.67919679196792,0.33343393360394336,-0.024975135366745616
-39.67839678396784,0.3334361281883176,-0.024975451200758197
-39.67759677596776,0.33343832271073337,-0.02497576703824203
-39.67679676796768,0.33344051717118317,-0.02497608287919681
-39.675996759967596,0.333442711569661,-0.024976398723622756
-39.67519675196752,0.3334449059061504,-0.02497671457151876
-39.67439674396744,0.3334471001806538,-0.0249770304228856
-39.67359673596736,0.33344929439314797,-0.02497734627772183
-39.67279672796728,0.3334514885436388,-0.024977662136028395
-39.6719967199672,0.3334536826321126,-0.024977977997804574
-39.67119671196712,0.3334558766585587,-0.02497829386305006
-39.67039670396704,0.33345807062297084,-0.024978609731764745
-39.66959669596696,0.3334602645253384,-0.024978925603948238
-39.668796687966875,0.33346245836565713,-0.024979241479600678
-39.667996679966805,0.33346465214391485,-0.02497955735872151
-39.66719667196672,0.333466845860104,-0.024979873241310624
-39.66639666396664,0.3334690395142168,-0.024980189127367824
-39.66559665596656,0.33347123310624616,-0.024980505016892918
-39.66479664796648,0.33347342663617763,-0.02498082090988532
-39.6639966399664,0.33347562010400744,-0.024981136806345144
-39.663196631966315,0.33347781350972716,-0.02498145270627214
-39.66239662396624,0.3334800068533299,-0.02498176860966625
-39.66159661596616,0.3334822001347999,-0.02498208451652656
-39.66079660796608,0.3334843933541345,-0.0249824004268534
-39.659996599966,0.33348658651132546,-0.02498271634064661
-39.65919659196592,0.33348877960636125,-0.02498303225790563
